ID;FECHAVENTA;PRODUCTOCOMPRADO;CANALVENTA;IMPORTE
8838885;25/10/2020 0:00;VP Informe;WEB;35
8841192;25/10/2020 0:00;VP Informe;WEB;40
8318849;26/10/2020 0:00;Bono;CALLCENTER;300
8842704;26/10/2020 0:00;VP Informe;WEB;15
8842704;26/10/2020 0:00;VP Informe;WEB;40
8327910;26/10/2020 0:00;VP Informe;WEB;40
8613842;5/9/2020 0:00;VP Informe;WEB;65
8758440;5/9/2020 0:00;VP Informe;WEB;15
8759027;6/9/2020 0:00;VP Informe;WEB;40
8759158;6/9/2020 0:00;VP Informe;WEB;15
8759158;6/9/2020 0:00;VP Informe;WEB;15
8759158;6/9/2020 0:00;VP Informe;WEB;15
8759158;6/9/2020 0:00;VP Informe;WEB;15
8405273;7/9/2020 0:00;Plan;CALLCENTER;252
8759981;7/9/2020 0:00;VP Informe;WEB;22
7911852;7/9/2020 0:00;VP Informe;WEB;25
8760091;7/9/2020 0:00;VP Informe;WEB;15
8578260;7/9/2020 0:00;Bono;WEB;150
8759158;7/9/2020 0:00;VP Informe;WEB;15
8760388;7/9/2020 0:00;VP Informe;WEB;25
8760507;7/9/2020 0:00;VP Informe;WEB;40
8784279;21/9/2020 0:00;VP Informe;WEB;40
6422681;21/9/2020 0:00;VP Informe;WEB;65
7210206;21/9/2020 0:00;VP Informe;WEB;15
7210206;21/9/2020 0:00;VP Informe;WEB;15
8686722;21/9/2020 0:00;VP Informe;WEB;40
8773231;21/9/2020 0:00;VP Informe;WEB;25
7963944;21/9/2020 0:00;VP Informe;WEB;40
8756517;21/9/2020 0:00;VP Informe;WEB;15
8756595;21/9/2020 0:00;VP Informe;WEB;9
8154710;21/9/2020 0:00;VP Informe;WEB;15
8745751;21/9/2020 0:00;VP Informe;WEB;40
8806082;3/10/2020 0:00;VP Informe;WEB;65
8806875;3/10/2020 0:00;VP Informe;WEB;15
8649434;3/10/2020 0:00;VP Informe;WEB;40
8807208;4/10/2020 0:00;VP Informe;WEB;15
8807480;4/10/2020 0:00;VP Informe;WEB;35
7111604;5/10/2020 0:00;VP Informe;WEB;65
7111604;5/10/2020 0:00;VP Informe;WEB;65
8125558;5/10/2020 0:00;VP Informe;WEB;40
8807958;5/10/2020 0:00;Plan;WEB;330
8072524;5/10/2020 0:00;VP Informe;WEB;40
7334878;5/10/2020 0:00;Bono;CALLCENTER;500
8808271;5/10/2020 0:00;VP Informe;WEB;65
8808271;5/10/2020 0:00;VP Informe;WEB;65
8808271;5/10/2020 0:00;VP Informe;WEB;65
7861912;26/10/2020 0:00;VP Informe;WEB;40
7940213;26/10/2020 0:00;VP Informe;WEB;9
8760091;26/10/2020 0:00;VP Informe;WEB;40
8535542;26/10/2020 0:00;VP Informe;WEB;70
8771625;26/10/2020 0:00;VP Informe;WEB;40
6793998;26/10/2020 0:00;VP Informe;WEB;65
8843229;26/10/2020 0:00;VP Informe;WEB;65
8760618;7/9/2020 0:00;VP Informe;WEB;22
8760980;7/9/2020 0:00;VP Informe;WEB;22
8756252;7/9/2020 0:00;VP Informe;WEB;65
8756252;7/9/2020 0:00;VP Informe;WEB;65
8761675;7/9/2020 0:00;VP Informe;WEB;15
8747121;7/9/2020 0:00;VP Informe;WEB;70
8762005;8/9/2020 0:00;VP Informe;WEB;35
8588518;8/9/2020 0:00;VP Informe;WEB;65
6890801;8/9/2020 0:00;VP Informe;WEB;15
8627355;8/9/2020 0:00;Bono;CALLCENTER;150
8743529;8/9/2020 0:00;VP Informe;WEB;35
8745751;21/9/2020 0:00;VP Informe;WEB;35
8780742;21/9/2020 0:00;VP Informe;WEB;25
8745751;21/9/2020 0:00;VP Informe;WEB;35
7870068;21/9/2020 0:00;VP Informe;WEB;40
7964121;21/9/2020 0:00;VP Informe;WEB;35
7714220;21/9/2020 0:00;VP Informe;WEB;25
8776555;21/9/2020 0:00;VP Informe;WEB;15
7486206;21/9/2020 0:00;VP Informe;WEB;15
7929813;21/9/2020 0:00;VP Informe;WEB;25
8808271;5/10/2020 0:00;VP Informe;WEB;65
7370474;5/10/2020 0:00;VP Informe;WEB;65
8808722;5/10/2020 0:00;VP Informe;WEB;15
7096974;5/10/2020 0:00;VP Informe;WEB;65
8804423;5/10/2020 0:00;VP Informe;WEB;70
8808577;5/10/2020 0:00;VP Informe;WEB;35
8809027;5/10/2020 0:00;Bono;CALLCENTER;150
6928075;5/10/2020 0:00;VP Informe;WEB;65
7575282;6/10/2020 0:00;VP Informe;WEB;15
7575282;6/10/2020 0:00;VP Informe;WEB;15
7575282;15/10/2020 0:00;VP Informe;WEB;15
8812641;15/10/2020 0:00;VP Informe;WEB;15
8774141;15/10/2020 0:00;VP Informe;WEB;65
8826035;15/10/2020 0:00;VP Informe;WEB;35
8643800;15/10/2020 0:00;VP Informe;WEB;40
7427974;15/10/2020 0:00;VP Informe;WEB;65
8620927;15/10/2020 0:00;VP Informe;WEB;65
8729402;8/9/2020 0:00;VP Informe;WEB;65
8762913;8/9/2020 0:00;VP Informe;WEB;15
8763050;8/9/2020 0:00;Bono;CALLCENTER;500
7210206;8/9/2020 0:00;VP Informe;WEB;15
8763449;8/9/2020 0:00;VP Informe;WEB;15
8426841;8/9/2020 0:00;VP Informe;WEB;40
8687659;8/9/2020 0:00;VP Informe;WEB;35
8763688;8/9/2020 0:00;VP Informe;WEB;65
8763655;8/9/2020 0:00;VP Informe;WEB;65
7828741;8/9/2020 0:00;VP Informe;WEB;15
8763879;8/9/2020 0:00;VP Informe;WEB;15
8764023;8/9/2020 0:00;VP Informe;WEB;22
8764023;8/9/2020 0:00;VP Informe;WEB;35
7491436;8/9/2020 0:00;VP Informe;WEB;65
8764448;9/9/2020 0:00;VP Informe;WEB;65
8742785;9/9/2020 0:00;Bono;CALLCENTER;150
8493420;22/9/2020 0:00;VP Informe;WEB;65
8786474;22/9/2020 0:00;VP Informe;WEB;15
7406583;22/9/2020 0:00;VP Informe;WEB;65
7486206;22/9/2020 0:00;VP Informe;WEB;35
7486206;22/9/2020 0:00;VP Informe;WEB;35
8786709;22/9/2020 0:00;VP Informe;WEB;35
8786831;22/9/2020 0:00;VP Informe;WEB;70
8787032;22/9/2020 0:00;VP Informe;WEB;15
8787032;22/9/2020 0:00;VP Informe;WEB;15
8787262;22/9/2020 0:00;VP Informe;WEB;35
8786488;22/9/2020 0:00;VP Informe;WEB;70
8786488;22/9/2020 0:00;VP Informe;WEB;15
8693949;22/9/2020 0:00;VP Informe;WEB;15
8787396;22/9/2020 0:00;VP Informe;WEB;22
8787396;22/9/2020 0:00;VP Informe;WEB;22
8808949;6/10/2020 0:00;VP Informe;WEB;35
8810179;6/10/2020 0:00;VP Informe;WEB;15
6554206;6/10/2020 0:00;VP Informe;WEB;65
8810502;6/10/2020 0:00;VP Informe;WEB;15
8810579;6/10/2020 0:00;VP Informe;WEB;22
7491436;6/10/2020 0:00;VP Informe;WEB;9
8450084;6/10/2020 0:00;Bono;CALLCENTER;1000
8802368;6/10/2020 0:00;VP Informe;WEB;25
8065217;6/10/2020 0:00;VP Informe;WEB;25
6321154;6/10/2020 0:00;VP Informe;WEB;25
8826636;16/10/2020 0:00;VP Informe;WEB;15
8826657;16/10/2020 0:00;VP Informe;WEB;65
8826678;16/10/2020 0:00;VP Informe;WEB;15
8826921;16/10/2020 0:00;VP Informe;WEB;15
7505837;16/10/2020 0:00;VP Informe;WEB;65
8827320;16/10/2020 0:00;VP Informe;WEB;35
8827320;16/10/2020 0:00;VP Informe;WEB;35
7254421;16/10/2020 0:00;Plan;CALLCENTER;414
8827320;16/10/2020 0:00;VP Informe;WEB;35
8827320;16/10/2020 0:00;VP Informe;WEB;35
6901357;16/10/2020 0:00;VP Informe;WEB;65
8827320;16/10/2020 0:00;VP Informe;WEB;35
8827320;16/10/2020 0:00;VP Informe;WEB;35
7190287;16/10/2020 0:00;VP Informe;WEB;15
8764752;9/9/2020 0:00;VP Informe;WEB;88
7748246;9/9/2020 0:00;VP Informe;WEB;35
7748246;9/9/2020 0:00;VP Informe;WEB;35
8764987;9/9/2020 0:00;VP Informe;WEB;15
8760435;9/9/2020 0:00;Bono;CALLCENTER;2000
8763772;9/9/2020 0:00;VP Informe;WEB;15
8675877;10/9/2020 0:00;VP Informe;WEB;15
8716182;10/9/2020 0:00;VP Informe;WEB;35
8761855;10/9/2020 0:00;VP Informe;WEB;15
8767419;10/9/2020 0:00;VP Informe;WEB;35
8016391;10/9/2020 0:00;VP Informe;WEB;65
8787396;22/9/2020 0:00;VP Informe;WEB;22
8787396;22/9/2020 0:00;VP Informe;WEB;22
8787396;22/9/2020 0:00;VP Informe;WEB;22
8787396;22/9/2020 0:00;VP Informe;WEB;22
8787805;22/9/2020 0:00;VP Informe;WEB;22
8745751;22/9/2020 0:00;VP Informe;WEB;35
8788129;22/9/2020 0:00;VP Informe;WEB;15
8788259;23/9/2020 0:00;VP Informe;WEB;35
8125558;23/9/2020 0:00;VP Informe;WEB;40
8635052;23/9/2020 0:00;VP Informe;WEB;15
8473502;23/9/2020 0:00;VP Informe;WEB;40
6555412;23/9/2020 0:00;Plan;CALLCENTER;414
7803449;6/10/2020 0:00;VP Informe;WEB;15
8125558;6/10/2020 0:00;VP Informe;WEB;40
7164711;6/10/2020 0:00;Bono;WEB;150
8810442;6/10/2020 0:00;VP Informe;WEB;40
8811519;6/10/2020 0:00;VP Informe;WEB;65
8810442;6/10/2020 0:00;VP Informe;WEB;15
8811748;6/10/2020 0:00;VP Informe;WEB;65
8812210;7/10/2020 0:00;VP Informe;WEB;15
6309808;16/10/2020 0:00;VP Informe;WEB;65
8675877;16/10/2020 0:00;VP Informe;WEB;15
6464093;16/10/2020 0:00;VP Informe;WEB;35
8827320;16/10/2020 0:00;VP Informe;WEB;35
8827320;16/10/2020 0:00;VP Informe;WEB;40
8827349;16/10/2020 0:00;VP Informe;WEB;65
8771625;16/10/2020 0:00;VP Informe;WEB;65
8826118;16/10/2020 0:00;VP Informe;WEB;35
8740653;16/10/2020 0:00;VP Informe;WEB;25
8828661;17/10/2020 0:00;VP Informe;WEB;15
8768004;17/10/2020 0:00;VP Informe;WEB;35
8829037;17/10/2020 0:00;VP Informe;WEB;15
7704294;10/9/2020 0:00;VP Informe;WEB;35
7354586;10/9/2020 0:00;VP Informe;WEB;65
7694080;10/9/2020 0:00;Bono;WEB;300
6911959;10/9/2020 0:00;VP Informe;WEB;9
8741788;10/9/2020 0:00;VP Informe;WEB;40
8338219;10/9/2020 0:00;VP Informe;WEB;35
8767834;10/9/2020 0:00;Bono;CALLCENTER;300
7164711;10/9/2020 0:00;Bono;WEB;300
8767870;10/9/2020 0:00;VP Informe;WEB;15
8125558;10/9/2020 0:00;VP Informe;WEB;40
7053936;23/9/2020 0:00;VP Informe;CALLCENTER;110
8784169;23/9/2020 0:00;Plan;WEB;252
8789272;23/9/2020 0:00;VP Informe;WEB;65
8789459;23/9/2020 0:00;VP Informe;WEB;25
8748784;23/9/2020 0:00;VP Informe;WEB;65
7974608;23/9/2020 0:00;VP Informe;WEB;40
8789591;23/9/2020 0:00;VP Informe;WEB;70
8789850;23/9/2020 0:00;VP Informe;WEB;65
8533059;23/9/2020 0:00;VP Informe;WEB;15
6451436;23/9/2020 0:00;Bono;WEB;150
7598070;7/10/2020 0:00;VP Informe;WEB;15
7303249;7/10/2020 0:00;VP Informe;WEB;65
8812641;7/10/2020 0:00;VP Informe;WEB;65
8812789;7/10/2020 0:00;VP Informe;WEB;65
7842698;7/10/2020 0:00;VP Informe;WEB;65
8813211;7/10/2020 0:00;VP Informe;WEB;15
7587030;7/10/2020 0:00;Bono;WEB;500
8813390;7/10/2020 0:00;VP Informe;WEB;65
8813385;7/10/2020 0:00;VP Informe;WEB;15
7514392;7/10/2020 0:00;VP Informe;WEB;15
8813642;7/10/2020 0:00;VP Informe;WEB;35
8560740;18/10/2020 0:00;VP Informe;WEB;15
8829470;18/10/2020 0:00;VP Informe;WEB;25
8829572;18/10/2020 0:00;VP Informe;WEB;15
8830003;18/10/2020 0:00;VP Informe;WEB;40
7766919;18/10/2020 0:00;VP Informe;WEB;15
8556038;19/10/2020 0:00;VP Informe;WEB;65
8539204;19/10/2020 0:00;VP Informe;WEB;65
8831521;19/10/2020 0:00;VP Informe;WEB;15
6646314;19/10/2020 0:00;VP Informe;WEB;15
8831521;19/10/2020 0:00;VP Informe;WEB;35
8767870;10/9/2020 0:00;VP Informe;WEB;22
8768058;10/9/2020 0:00;VP Informe;WEB;35
8768135;10/9/2020 0:00;VP Informe;WEB;25
7755969;10/9/2020 0:00;VP Informe;WEB;35
8764023;11/9/2020 0:00;Bono;CALLCENTER;300
6729708;11/9/2020 0:00;VP Informe;WEB;25
8768635;11/9/2020 0:00;VP Informe;WEB;25
7748798;11/9/2020 0:00;Bono;CALLCENTER;300
8759377;11/9/2020 0:00;VP Informe;WEB;15
8789957;23/9/2020 0:00;VP Informe;WEB;40
8789957;23/9/2020 0:00;VP Informe;WEB;40
8790132;23/9/2020 0:00;VP Informe;WEB;25
7074929;24/9/2020 0:00;VP Informe;WEB;15
8203963;24/9/2020 0:00;VP Informe;WEB;15
7998383;24/9/2020 0:00;VP Informe;WEB;40
7403148;24/9/2020 0:00;VP Informe;WEB;15
8745751;24/9/2020 0:00;VP Informe;WEB;35
6901357;24/9/2020 0:00;VP Informe;WEB;15
8791224;24/9/2020 0:00;VP Informe;WEB;65
7801039;24/9/2020 0:00;VP Informe;WEB;40
8641334;7/10/2020 0:00;VP Informe;WEB;15
8641334;7/10/2020 0:00;VP Informe;WEB;15
8125558;7/10/2020 0:00;VP Informe;WEB;40
8813941;7/10/2020 0:00;VP Informe;WEB;15
8171276;8/10/2020 0:00;VP Informe;WEB;15
8799667;8/10/2020 0:00;VP Informe;WEB;65
8813211;8/10/2020 0:00;VP Informe;WEB;15
8813211;8/10/2020 0:00;VP Informe;WEB;15
8813211;8/10/2020 0:00;VP Informe;WEB;15
8813211;8/10/2020 0:00;VP Informe;WEB;15
8815245;8/10/2020 0:00;VP Informe;WEB;15
8813385;8/10/2020 0:00;Plan;CALLCENTER;252
6901357;8/10/2020 0:00;VP Informe;WEB;25
8827264;19/10/2020 0:00;VP Informe;WEB;70
6838457;19/10/2020 0:00;VP Informe;WEB;35
8831743;19/10/2020 0:00;VP Informe;WEB;15
6748613;19/10/2020 0:00;VP Informe;WEB;25
8831825;19/10/2020 0:00;VP Informe;WEB;35
7302729;19/10/2020 0:00;VP Informe;WEB;25
8171276;19/10/2020 0:00;VP Informe;WEB;15
8832231;19/10/2020 0:00;VP Informe;WEB;15
8832456;20/10/2020 0:00;VP Informe;WEB;35
7086869;20/10/2020 0:00;Bono;CALLCENTER;2000
8833032;20/10/2020 0:00;VP Informe;WEB;35
7729323;20/10/2020 0:00;Bono;WEB;150
8831743;20/10/2020 0:00;VP Informe;WEB;35
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8768886;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8759377;11/9/2020 0:00;VP Informe;WEB;15
8433996;11/9/2020 0:00;VP Informe;WEB;25
8755240;11/9/2020 0:00;Plan;CALLCENTER;330
8769196;11/9/2020 0:00;VP Informe;WEB;25
8493420;11/9/2020 0:00;VP Informe;WEB;9
8791267;24/9/2020 0:00;Bono;CALLCENTER;150
8791423;24/9/2020 0:00;VP Informe;WEB;35
7406216;24/9/2020 0:00;VP Informe;WEB;40
8792046;24/9/2020 0:00;VP Informe;WEB;15
8791993;24/9/2020 0:00;VP Informe;WEB;35
8792603;25/9/2020 0:00;VP Informe;WEB;15
8792603;25/9/2020 0:00;VP Informe;WEB;22
8792603;25/9/2020 0:00;VP Informe;WEB;22
7344051;25/9/2020 0:00;Plan;CALLCENTER;414
8787032;25/9/2020 0:00;VP Informe;WEB;25
8815617;8/10/2020 0:00;Plan;CALLCENTER;252
8815622;8/10/2020 0:00;VP Informe;WEB;70
8815622;8/10/2020 0:00;VP Informe;WEB;70
6609289;8/10/2020 0:00;Bono;WEB;300
8815622;8/10/2020 0:00;VP Informe;WEB;70
8815622;8/10/2020 0:00;VP Informe;WEB;70
8175903;8/10/2020 0:00;VP Informe;WEB;65
8815622;8/10/2020 0:00;Bono;CALLCENTER;500
8175903;8/10/2020 0:00;VP Informe;WEB;65
8603318;8/10/2020 0:00;VP Informe;WEB;15
8603318;8/10/2020 0:00;VP Informe;WEB;22
8816317;9/10/2020 0:00;VP Informe;WEB;15
7505356;20/10/2020 0:00;Bono;WEB;150
8833351;20/10/2020 0:00;VP Informe;WEB;15
8137552;20/10/2020 0:00;VP Informe;WEB;35
8171142;20/10/2020 0:00;VP Informe;WEB;15
8833500;20/10/2020 0:00;VP Informe;WEB;65
8803079;20/10/2020 0:00;VP Informe;WEB;35
8834059;20/10/2020 0:00;VP Informe;WEB;25
8416453;20/10/2020 0:00;VP Informe;WEB;35
8834416;21/10/2020 0:00;Plan;WEB;252
8786679;21/10/2020 0:00;VP Informe;WEB;15
7255509;11/9/2020 0:00;VP Informe;WEB;40
8588406;11/9/2020 0:00;VP Informe;WEB;25
8770069;11/9/2020 0:00;VP Informe;WEB;15
8560761;12/9/2020 0:00;VP Informe;WEB;9
8770226;12/9/2020 0:00;VP Informe;WEB;35
8770399;12/9/2020 0:00;VP Informe;WEB;15
7713900;12/9/2020 0:00;VP Informe;WEB;15
8750876;12/9/2020 0:00;VP Informe;WEB;15
8770840;12/9/2020 0:00;VP Informe;WEB;15
8770864;12/9/2020 0:00;VP Informe;WEB;65
8770882;13/9/2020 0:00;VP Informe;WEB;35
8771367;13/9/2020 0:00;VP Informe;WEB;15
8771397;13/9/2020 0:00;VP Informe;WEB;65
8787032;25/9/2020 0:00;VP Informe;WEB;25
8793145;25/9/2020 0:00;VP Informe;WEB;35
8793145;25/9/2020 0:00;VP Informe;WEB;35
8793399;25/9/2020 0:00;VP Informe;WEB;15
7998383;25/9/2020 0:00;VP Informe;WEB;40
8793572;25/9/2020 0:00;VP Informe;WEB;65
8787032;25/9/2020 0:00;VP Informe;WEB;25
8793683;25/9/2020 0:00;VP Informe;WEB;65
8793683;25/9/2020 0:00;VP Informe;WEB;22
6632034;25/9/2020 0:00;Bono;CALLCENTER;150
8059461;25/9/2020 0:00;VP Informe;WEB;15
8792984;25/9/2020 0:00;VP Informe;WEB;65
8794142;25/9/2020 0:00;VP Informe;WEB;40
8085790;26/9/2020 0:00;VP Informe;WEB;15
8794798;26/9/2020 0:00;VP Informe;WEB;35
8816194;9/10/2020 0:00;VP Informe;WEB;15
8816716;9/10/2020 0:00;VP Informe;WEB;25
8493548;9/10/2020 0:00;VP Informe;WEB;9
8816317;9/10/2020 0:00;VP Informe;WEB;35
8742074;9/10/2020 0:00;Bono;CALLCENTER;150
8171276;9/10/2020 0:00;VP Informe;WEB;15
8817431;9/10/2020 0:00;VP Informe;WEB;35
7443460;21/10/2020 0:00;VP Informe;WEB;65
6422799;21/10/2020 0:00;VP Informe;WEB;35
7114479;21/10/2020 0:00;Bono;CALLCENTER;500
8835229;21/10/2020 0:00;VP Informe;WEB;25
6876844;21/10/2020 0:00;VP Informe;WEB;25
7948258;21/10/2020 0:00;VP Informe;WEB;35
8835500;21/10/2020 0:00;VP Informe;WEB;22
8835500;21/10/2020 0:00;VP Informe;WEB;22
8835500;21/10/2020 0:00;VP Informe;WEB;22
8833544;21/10/2020 0:00;VP Informe;WEB;65
8835500;21/10/2020 0:00;VP Informe;WEB;22
8835500;21/10/2020 0:00;VP Informe;WEB;22
8835500;21/10/2020 0:00;VP Informe;WEB;22
8835500;21/10/2020 0:00;VP Informe;WEB;22
8635052;14/9/2020 0:00;VP Informe;WEB;15
7875564;14/9/2020 0:00;VP Informe;WEB;65
8125558;14/9/2020 0:00;VP Informe;WEB;40
6637753;14/9/2020 0:00;VP Informe;WEB;25
8665546;14/9/2020 0:00;VP Informe;WEB;25
7979197;14/9/2020 0:00;VP Informe;WEB;35
8772176;14/9/2020 0:00;Bono;CALLCENTER;150
7403148;14/9/2020 0:00;VP Informe;WEB;15
8768488;14/9/2020 0:00;VP Informe;WEB;70
8772364;14/9/2020 0:00;VP Informe;WEB;35
6611817;14/9/2020 0:00;VP Informe;WEB;65
8760388;14/9/2020 0:00;VP Informe;WEB;9
7523271;14/9/2020 0:00;VP Informe;WEB;35
8034706;26/9/2020 0:00;VP Informe;WEB;35
7046894;27/9/2020 0:00;VP Informe;WEB;40
8795654;27/9/2020 0:00;VP Informe;WEB;35
8794708;27/9/2020 0:00;VP Informe;WEB;15
8794708;27/9/2020 0:00;VP Informe;WEB;15
8794708;27/9/2020 0:00;VP Informe;WEB;15
8795663;27/9/2020 0:00;VP Informe;WEB;25
7118025;27/9/2020 0:00;VP Informe;WEB;25
8780471;27/9/2020 0:00;VP Informe;WEB;65
8796155;27/9/2020 0:00;VP Informe;WEB;35
8796155;27/9/2020 0:00;VP Informe;WEB;35
8796483;28/9/2020 0:00;VP Informe;WEB;40
6381112;9/10/2020 0:00;VP Informe;WEB;65
8778997;10/10/2020 0:00;VP Informe;WEB;40
8645773;11/10/2020 0:00;VP Informe;WEB;35
7925437;11/10/2020 0:00;VP Informe;WEB;15
8818569;12/10/2020 0:00;VP Informe;WEB;15
8681874;12/10/2020 0:00;VP Informe;WEB;35
8776437;12/10/2020 0:00;VP Informe;WEB;22
8776437;12/10/2020 0:00;VP Informe;WEB;22
8776437;12/10/2020 0:00;VP Informe;WEB;22
8776437;12/10/2020 0:00;VP Informe;WEB;22
8819962;12/10/2020 0:00;VP Informe;WEB;25
8208889;12/10/2020 0:00;VP Informe;WEB;35
8620837;21/10/2020 0:00;VP Informe;WEB;15
7513650;21/10/2020 0:00;VP Informe;WEB;25
7340624;21/10/2020 0:00;VP Informe;WEB;25
7340624;21/10/2020 0:00;VP Informe;WEB;15
8836034;21/10/2020 0:00;VP Informe;WEB;15
8836034;21/10/2020 0:00;VP Informe;WEB;15
8836034;21/10/2020 0:00;VP Informe;WEB;40
6338002;21/10/2020 0:00;VP Informe;WEB;35
8721278;21/10/2020 0:00;VP Informe;WEB;65
8836034;21/10/2020 0:00;VP Informe;WEB;15
8836034;21/10/2020 0:00;VP Informe;WEB;15
8836034;21/10/2020 0:00;VP Informe;WEB;15
7305921;14/9/2020 0:00;VP Informe;WEB;25
8668426;14/9/2020 0:00;Bono;CALLCENTER;300
8396960;14/9/2020 0:00;VP Informe;WEB;40
7833861;14/9/2020 0:00;Bono;WEB;500
8445221;14/9/2020 0:00;Bono;CALLCENTER;150
7249860;14/9/2020 0:00;VP Informe;WEB;40
8131815;14/9/2020 0:00;VP Informe;WEB;15
7875564;14/9/2020 0:00;VP Informe;WEB;65
7674285;14/9/2020 0:00;VP Informe;WEB;70
8773231;14/9/2020 0:00;VP Informe;WEB;25
7797879;14/9/2020 0:00;VP Informe;WEB;35
6414264;15/9/2020 0:00;VP Informe;WEB;40
8796798;28/9/2020 0:00;VP Informe;WEB;65
8782715;28/9/2020 0:00;VP Informe;WEB;15
8796948;28/9/2020 0:00;VP Informe;WEB;15
8797327;28/9/2020 0:00;Bono;CALLCENTER;1500
8797336;28/9/2020 0:00;VP Informe;WEB;15
8797327;28/9/2020 0:00;Bono;CALLCENTER;150
7846964;28/9/2020 0:00;Bono;CALLCENTER;1000
8417094;28/9/2020 0:00;VP Informe;WEB;65
8779407;28/9/2020 0:00;VP Informe;WEB;35
8583204;28/9/2020 0:00;VP Informe;WEB;40
7083683;28/9/2020 0:00;VP Informe;WEB;65
8797983;28/9/2020 0:00;VP Informe;WEB;35
7755969;13/10/2020 0:00;VP Informe;WEB;35
7998383;13/10/2020 0:00;VP Informe;WEB;40
8535542;13/10/2020 0:00;VP Informe;WEB;9
6414264;13/10/2020 0:00;VP Informe;WEB;9
8820746;13/10/2020 0:00;VP Informe;WEB;15
7802352;13/10/2020 0:00;VP Informe;WEB;65
7802352;13/10/2020 0:00;VP Informe;WEB;65
8820746;13/10/2020 0:00;VP Informe;WEB;15
8554462;13/10/2020 0:00;VP Informe;WEB;9
8623075;13/10/2020 0:00;VP Informe;WEB;65
8722582;13/10/2020 0:00;VP Informe;WEB;9
8836792;22/10/2020 0:00;VP Informe;WEB;65
7276561;22/10/2020 0:00;VP Informe;WEB;15
8836929;22/10/2020 0:00;Plan;WEB;330
8403076;22/10/2020 0:00;VP Informe;WEB;15
8836792;22/10/2020 0:00;VP Informe;WEB;65
6464093;22/10/2020 0:00;VP Informe;WEB;35
8538304;22/10/2020 0:00;VP Informe;WEB;6
8837003;22/10/2020 0:00;VP Informe;WEB;110
8093664;22/10/2020 0:00;VP Informe;WEB;65
8837094;22/10/2020 0:00;VP Informe;WEB;110
6664864;22/10/2020 0:00;VP Informe;WEB;25
8805820;22/10/2020 0:00;VP Informe;WEB;35
8005947;22/10/2020 0:00;VP Informe;WEB;6
8774417;15/9/2020 0:00;VP Informe;WEB;40
6400581;15/9/2020 0:00;VP Informe;WEB;65
7370474;15/9/2020 0:00;VP Informe;WEB;65
7503366;15/9/2020 0:00;VP Informe;WEB;35
8768880;15/9/2020 0:00;Plan;CALLCENTER;330
8635052;15/9/2020 0:00;VP Informe;WEB;15
7816209;15/9/2020 0:00;Bono;CALLCENTER;300
8775975;15/9/2020 0:00;VP Informe;WEB;35
8797983;28/9/2020 0:00;VP Informe;WEB;35
8797983;28/9/2020 0:00;VP Informe;WEB;35
7292177;28/9/2020 0:00;VP Informe;WEB;65
7292177;28/9/2020 0:00;VP Informe;WEB;70
8794043;28/9/2020 0:00;VP Informe;WEB;15
7143787;29/9/2020 0:00;VP Informe;WEB;65
8722089;29/9/2020 0:00;Plan;CALLCENTER;252
7487734;29/9/2020 0:00;VP Informe;WEB;9
8741462;29/9/2020 0:00;VP Informe;WEB;35
8786474;29/9/2020 0:00;VP Informe;WEB;15
6500105;29/9/2020 0:00;Plan;CALLCENTER;414
8799163;29/9/2020 0:00;VP Informe;WEB;40
8799163;29/9/2020 0:00;VP Informe;WEB;70
7350532;29/9/2020 0:00;Plan;WEB;252
8329073;29/9/2020 0:00;VP Informe;WEB;25
7087323;13/10/2020 0:00;VP Informe;WEB;35
8171276;13/10/2020 0:00;VP Informe;WEB;15
6575537;13/10/2020 0:00;VP Informe;WEB;65
8818824;13/10/2020 0:00;VP Informe;WEB;40
8663830;13/10/2020 0:00;Bono;CALLCENTER;500
8532315;13/10/2020 0:00;VP Informe;WEB;25
8822117;13/10/2020 0:00;VP Informe;WEB;65
8822063;13/10/2020 0:00;VP Informe;WEB;15
8822259;13/10/2020 0:00;VP Informe;WEB;15
8820843;13/10/2020 0:00;VP Informe;WEB;110
8547057;13/10/2020 0:00;VP Informe;WEB;15
8547057;13/10/2020 0:00;VP Informe;WEB;40
7842698;13/10/2020 0:00;VP Informe;WEB;65
7842698;13/10/2020 0:00;VP Informe;WEB;65
8750879;1/9/2020 0:00;VP Informe;WEB;65
8750862;1/9/2020 0:00;VP Informe;WEB;15
8750876;1/9/2020 0:00;VP Informe;WEB;35
8750879;1/9/2020 0:00;VP Informe;WEB;65
7267692;1/9/2020 0:00;VP Informe;WEB;40
8751112;1/9/2020 0:00;VP Informe;WEB;15
8751311;1/9/2020 0:00;Bono;CALLCENTER;500
8719430;1/9/2020 0:00;VP Informe;WEB;35
6829067;2/9/2020 0:00;Plan;CALLCENTER;69
8752003;2/9/2020 0:00;Plan;WEB;252
8752003;2/9/2020 0:00;VP Informe;WEB;70
