ID;FECHA_REGISTRO;CANAL_REGISTRO;FECHA_CLIENTE;CLIENTEPORCAMPA•AEMAIL;FORMAJURIDICA;SECTOR;DESC_SECTOR;ESTADO;DEPARTAMENTO;TAMA•O;ANTIGUEDAD;DIASCLIENTE;CONSUMOSTOTAL;EMPRESASUNICAS_CONSULT;NUM_COMPRAS;IMPORTE_COMPRAS
9386126;8/10/2021 0:02;WEB;8/10/2021 0:02;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
9365623;28/9/2021 6:26;Directorios;28/9/2021 10:58;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9387681;8/10/2021 17:25;Directorios;8/10/2021 17:29;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9368247;29/9/2021 9:21;SEM;29/9/2021 9:49;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9367081;28/9/2021 16:33;Directorios;28/9/2021 17:58;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9367140;28/9/2021 16:59;WEB;28/9/2021 16:59;0;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;VALLE;PEQUE•A;M†s de 10 A§os;0;1;1;1;35
9369759;29/9/2021 17:31;Directorios;29/9/2021 17:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9369849;29/9/2021 17:54;WEB;30/9/2021 11:37;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;36;15;10;150
9368519;29/9/2021 10:50;WEB;29/9/2021 10:56;0;SOCIEDAD;F;CONSTRUCCI‡N;INSOLVENTE;NARINO;MEDIANA;M†s de 10 A§os;0;1;1;1;9
9368601;29/9/2021 11:10;Directorios;29/9/2021 11:13;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9324035;6/9/2021 10:34;Directorios;6/9/2021 10:52;0;SOCIEDAD;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS;ACTIVA;BOGOTA;PEQUE•A;De 3 a 5 A§os;0;106;44;12;975
9344419;15/9/2021 21:52;SEM;15/9/2021 22:01;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;12;2;1;15
9324237;6/9/2021 11:40;Directorios;6/9/2021 15:03;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;197;141;1;252
9345820;16/9/2021 14:29;WEB;16/9/2021 14:38;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;1;15
9326964;7/9/2021 12:15;WEB;7/9/2021 12:46;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;ANTIOQUIA;MICRO;De 3 a 5 A§os;0;3;3;3;45
9326027;7/9/2021 6:22;WEB;7/9/2021 6:22;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9328285;7/9/2021 20:18;Directorios;7/9/2021 20:21;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;9
9328502;7/9/2021 22:26;Directorios;12/9/2021 10:00;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;4;7;2;1;15
9327484;7/9/2021 15:14;WEB;7/9/2021 15:16;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
9350310;19/9/2021 10:02;WEB;19/9/2021 10:12;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9330151;8/9/2021 14:45;Directorios;8/9/2021 14:52;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9330206;8/9/2021 15:02;WEB;8/9/2021 15:02;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;2;50
9330754;8/9/2021 17:29;WEB;8/9/2021 17:32;0;EMPRESARIO;S;OTRAS ACTIVIDADES DE SERVICIOS;INACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;0;10;3;5;75
9353334;20/9/2021 20:16;SEM;10/11/2021 9:34;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;51;1;1;1;65
9352004;20/9/2021 11:29;SEM;25/8/2022 14:46;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;339;1;1;1;15
9353519;20/9/2021 21:46;Directorios;13/6/2022 10:03;0;EMPRESARIO;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;BOLIVAR;MICRO;M†s de 10 A§os;266;1;1;1;35
9349052;18/9/2021 2:14;WEB;18/9/2021 2:20;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;37
9349070;18/9/2021 6:25;Directorios;18/9/2021 6:33;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9334438;10/9/2021 11:15;Directorios;26/7/2022 16:06;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;319;3;1;2;24
9334922;10/9/2021 15:06;Directorios;10/9/2021 15:11;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;10;3;3;75
9334868;10/9/2021 14:44;SEM;10/9/2021 14:46;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;3;1;15
9334886;10/9/2021 14:47;WEB;13/9/2021 13:53;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;3;1;1;1;25
9313598;31/8/2021 15:00;WEB;31/8/2021 15:03;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9358099;23/9/2021 8:57;WEB;23/9/2021 9:00;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
9314655;1/9/2021 5:28;WEB;1/9/2021 5:28;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;40
9315016;1/9/2021 10:05;WEB;9/9/2021 22:11;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;9;1;1;1;15
9315185;1/9/2021 10:55;WEB;1/9/2021 10:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9313838;31/8/2021 16:41;Directorios;31/8/2021 17:28;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;25
9316434;1/9/2021 18:17;Directorios;1/9/2021 18:28;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9338428;13/9/2021 11:35;WEB;13/9/2021 11:46;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9337022;12/9/2021 11:25;WEB;12/6/2022 13:32;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;273;1;1;1;15
9337036;12/9/2021 11:43;WEB;12/9/2021 11:45;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9355156;21/9/2021 16:53;WEB;21/9/2021 16:57;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;9;6;1;15
9316828;1/9/2021 21:23;Directorios;1/9/2021 21:41;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;2;1;14
9340217;14/9/2021 8:57;Directorios;17/5/2022 17:53;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;245;1;1;1;6
9320974;3/9/2021 18:17;Directorios;3/9/2021 18:20;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;5;2;4;135
9319691;3/9/2021 9:24;WEB;3/9/2021 9:24;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;PEQUE•A;SIN FECHA DE CONSTITUCION;0;8;3;1;150
9319839;3/9/2021 10:13;Directorios;3/9/2021 12:33;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9319919;3/9/2021 10:47;WEB;3/9/2021 10:53;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
9341617;14/9/2021 18:15;Directorios;14/9/2021 18:32;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;2;3;45
9320944;3/9/2021 18:02;Directorios;3/9/2021 18:05;0;EMPRESARIO;Q;ACTIVIDADES DE ATENCI‡N DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;15
9321634;4/9/2021 9:53;Directorios;4/9/2021 9:56;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9343068;15/9/2021 12:34;WEB;15/9/2021 12:59;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;44
9493563;10/12/2021 18:29;Directorios;13/12/2021 16:24;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;MEDIANA;M†s de 10 A§os;3;46;18;3;450
9511055;31/12/2021 19:07;WEB;31/12/2021 19:07;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;6;2;4;200
9512515;3/1/2022 17:30;WEB;3/1/2022 18:52;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;1;1;1;65
9493701;10/12/2021 20:42;Directorios;14/12/2021 17:58;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;4;239;210;1;150
9492657;10/12/2021 9:58;WEB;10/12/2021 10:05;0;SOCIEDAD;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;CUNDINAMARCA;MEDIANA;M†s de 10 A§os;0;10;4;1;500
9495108;12/12/2021 17:29;Directorios;12/12/2021 17:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;2;40
9516944;7/1/2022 9:16;SEM;7/1/2022 9:51;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;40
9501070;16/12/2021 10:35;Directorios;16/12/2021 10:38;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9501106;16/12/2021 11:52;WEB;16/12/2021 11:52;1;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;SANTANDER;PEQUE•A;M†s de 10 A§os;0;11;5;3;120
9496730;13/12/2021 17:50;Directorios;13/12/2021 17:55;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;1;1;1;15
9517085;7/1/2022 10:31;SEM;7/1/2022 11:39;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MICRO;De 3 a 5 A§os;0;24;5;1;252
9496877;13/12/2021 20:00;Directorios;13/12/2021 20:07;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9498544;14/12/2021 16:17;Directorios;14/12/2021 16:23;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9495915;13/12/2021 11:11;WEB;13/12/2021 11:22;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;40
9497490;14/12/2021 9:34;WEB;14/12/2021 9:36;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;16;10;1;252
9504899;23/12/2021 13:21;SEM;19/9/2022 16:28;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;270;1;1;1;110
9501270;16/12/2021 17:30;WEB;16/12/2021 18:19;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9518572;8/1/2022 14:26;Directorios;8/1/2022 14:36;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;VALLE;MICRO;De 3 a 5 A§os;0;1;1;1;15
9499953;15/12/2021 12:25;WEB;15/12/2021 12:28;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9501300;16/12/2021 20:45;WEB;16/12/2021 20:45;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;MICRO;De 3 a 5 A§os;0;1;1;1;110
9523224;12/1/2022 15:48;Directorios;12/1/2022 15:56;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9501604;17/12/2021 15:37;SEM;17/12/2021 15:58;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;0;2;1;1;25
9502015;20/12/2021 8:58;SEM;4/1/2022 10:01;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;15;1;1;1;35
9524690;13/1/2022 12:18;WEB;13/1/2022 12:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9503859;22/12/2021 13:58;SEM;22/12/2021 14:05;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;1;1;1;25
9504009;22/12/2021 15:38;SEM;22/12/2021 15:43;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9504019;22/12/2021 16:05;SEM;22/12/2021 18:16;0;EMPRESARIO;A;AGRICULTURA, GANADER÷A, CAZA, SILVICULTURA Y PESCA;INACTIVA;CUNDINAMARCA;MICRO;M†s de 10 A§os;0;10;6;3;85
9504034;22/12/2021 16:19;WEB;22/12/2021 16:20;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;29;11;3;315
9504182;22/12/2021 18:58;WEB;22/12/2021 19:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9505869;25/12/2021 18:30;Directorios;8/2/2022 17:08;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;45;2;2;3;140
9504419;23/12/2021 7:18;Directorios;23/12/2021 7:32;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;2;2;57
9527717;15/1/2022 8:09;Directorios;15/1/2022 8:18;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;40
9507840;28/12/2021 7:59;WEB;28/12/2021 8:23;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;25
9526361;14/1/2022 10:33;WEB;14/1/2022 10:33;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;1;1;1;110
9507185;27/12/2021 15:31;Directorios;27/12/2021 15:33;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9483574;2/12/2021 17:44;WEB;7/12/2021 15:16;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;5;1;1;1;35
9532241;18/1/2022 16:13;Directorios;18/1/2022 16:19;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;1;3;45
9485205;3/12/2021 19:24;Directorios;3/12/2021 19:26;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9491806;9/12/2021 16:51;WEB;9/12/2021 16:54;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;22
9487797;6/12/2021 13:46;WEB;6/12/2021 15:14;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;VALLE;PEQUE•A;M†s de 10 A§os;0;1;1;1;65
9487905;6/12/2021 14:27;WEB;6/12/2021 14:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9510737;30/12/2021 21:07;WEB;30/12/2021 21:07;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;4;2;2;40
9489312;7/12/2021 12:20;SEM;7/12/2021 12:23;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;ANTIOQUIA;PEQUE•A;De 5 a 10 A§os;0;28;13;10;570
9489766;7/12/2021 17:49;Directorios;7/12/2021 17:56;0;SOCIEDAD;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;65
9492181;9/12/2021 22:42;Directorios;9/12/2021 22:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9479389;30/11/2021 12:13;WEB;30/11/2021 12:35;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;1;1;5;175
9452268;13/11/2021 22:17;Directorios;16/2/2022 11:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;95;1;1;1;15
9451503;13/11/2021 10:20;Directorios;13/11/2021 11:24;0;EMPRESARIO;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;CAUCA;MICRO;De 5 a 10 A§os;0;1;1;1;35
9477825;29/11/2021 14:25;WEB;29/11/2021 14:25;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;25
9473391;26/11/2021 6:32;WEB;26/11/2021 7:41;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;44
9452563;14/11/2021 12:13;Directorios;14/11/2021 12:38;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;25
9480626;1/12/2021 0:47;Directorios;8/8/2022 23:35;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;CALDAS;MICRO;De 5 a 10 A§os;251;11;6;6;180
9480758;1/12/2021 8:02;Directorios;30/9/2022 13:49;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;303;1;1;1;15
9453967;15/11/2021 21:20;Directorios;16/11/2021 20:12;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;1;1;1;1;40
9454043;15/11/2021 22:27;WEB;15/11/2021 22:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;14
9476472;28/11/2021 16:44;Directorios;28/11/2021 16:57;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9459379;18/11/2021 11:18;WEB;18/11/2021 11:21;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;150
9457862;17/11/2021 15:52;WEB;17/11/2021 15:52;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;CALDAS;MICRO;M†s de 10 A§os;0;1;1;1;25
9456928;17/11/2021 10:22;WEB;17/11/2021 11:18;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9457117;17/11/2021 11:23;WEB;17/11/2021 11:57;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;CUNDINAMARCA;GRANDE;M†s de 10 A§os;0;1;1;1;70
9457187;17/11/2021 11:40;Directorios;17/11/2021 11:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;40
9457473;17/11/2021 13:26;SEM;17/11/2021 13:31;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;1;1;15
9435082;4/11/2021 15:06;WEB;4/11/2021 16:01;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;CORDOBA;MEDIANA;M†s de 10 A§os;0;2;2;2;70
9437439;5/11/2021 17:04;WEB;5/11/2021 17:10;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;1;1;1;35
9436475;5/11/2021 10:10;WEB;5/11/2021 10:13;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;44
9435332;4/11/2021 16:53;WEB;12/11/2021 5:41;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;8;1;1;1;35
9437574;5/11/2021 17:59;SEM;7/11/2021 15:03;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;2;1;1;1;15
9437806;5/11/2021 20:30;Directorios;5/11/2021 20:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;3;2;2;70
9437934;5/11/2021 22:00;WEB;5/11/2021 22:04;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;44;15;17;519
9436690;5/11/2021 11:22;Directorios;5/11/2021 11:25;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9465513;22/11/2021 12:15;Directorios;22/11/2021 12:31;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MICRO;De 5 a 10 A§os;0;1;1;1;9
9438809;6/11/2021 16:36;Directorios;6/11/2021 16:55;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9440253;8/11/2021 8:21;WEB;8/11/2021 8:24;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9440546;8/11/2021 10:18;WEB;8/11/2021 11:35;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9439236;7/11/2021 9:06;WEB;7/11/2021 9:06;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;110
9439239;7/11/2021 9:09;Directorios;11/11/2021 17:27;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;4;1;1;1;25
9439650;7/11/2021 17:37;Directorios;25/9/2022 17:43;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;322;1;1;1;65
9439730;7/11/2021 19:04;WEB;7/11/2021 19:05;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9467140;23/11/2021 8:40;WEB;23/11/2021 8:44;0;EMPRESARIO;Z;COMERCIAL / INDUSTRIAL NO DEFINIDA;ACTIVA;BOGOTA;MICRO;De 18 Meses a 3 A§os;0;1;1;1;9
9442061;8/11/2021 18:49;Directorios;8/11/2021 19:36;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;175
9469972;24/11/2021 12:10;Directorios;24/11/2021 12:29;0;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;INACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;0;2;2;2;110
9443417;9/11/2021 12:06;Directorios;9/11/2021 12:29;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;37
9471614;25/11/2021 9:42;SEM;25/11/2021 9:58;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;25
9470304;24/11/2021 14:48;Directorios;15/12/2021 14:16;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;21;8;2;1;35
9470316;24/11/2021 14:53;Directorios;24/11/2021 14:58;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9445161;10/11/2021 8:35;WEB;10/11/2021 9:01;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;7;2;3;120
9473095;25/11/2021 20:45;WEB;25/11/2021 21:08;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;65
9471822;25/11/2021 10:54;WEB;18/2/2022 15:18;1;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;ACTIVA;ATLANTICO;MICRO;M†s de 10 A§os;85;1;1;1;6
9446602;10/11/2021 16:57;WEB;23/11/2021 17:39;0;SOCIEDAD;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS;ACTIVA;MAGDALENA;MICRO;M†s de 10 A§os;13;3;1;2;30
9445439;10/11/2021 10:11;WEB;10/11/2021 12:45;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;65
9473364;26/11/2021 4:18;Directorios;26/11/2021 4:25;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9448276;11/11/2021 13:46;WEB;29/11/2021 16:04;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;ANTIOQUIA;MEDIANA;M†s de 10 A§os;18;2;1;1;35
9450698;12/11/2021 16:09;Directorios;29/12/2021 6:56;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;47;1;1;1;65
9477984;29/11/2021 15:39;Directorios;15/11/2022 17:22;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;351;1;1;1;6
9478144;29/11/2021 17:08;Directorios;29/11/2021 19:18;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;2;2;2;85
9478243;29/11/2021 18:02;Directorios;22/4/2022 10:59;0;EMPRESARIO;Q;ACTIVIDADES DE ATENCI‡N DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;144;1;1;1;15
9478357;29/11/2021 19:14;Directorios;17/5/2022 17:03;1;PERSONA FISICA;9;NOSECTOR;VIVA;;;;169;1;1;1;6
9477304;29/11/2021 10:18;Directorios;1/12/2021 11:23;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;2;2;2;2;70
9500931;16/12/2021 6:53;Directorios;16/12/2021 8:03;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;35
9494910;12/12/2021 11:58;WEB;12/12/2021 13:34;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;7;3;2;130
9481160;1/12/2021 11:23;WEB;1/12/2021 11:32;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;1;1;1;15
9481458;1/12/2021 13:37;WEB;1/12/2021 13:37;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;De 3 a 5 A§os;0;54;32;2;504
9481691;1/12/2021 15:33;Directorios;1/12/2021 15:38;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;0;1;1;1;15
9502615;21/12/2021 16:26;WEB;21/12/2021 16:38;0;PERSONA FISICA;9;NOSECTOR;VIVA;;;;0;2;2;2;130
9502651;21/12/2021 19:42;SEM;21/12/2021 19:47;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;28;8;1;330
